mode,load,0_efficientnet_b6-2,1_resnet18-32,2_resnet50-16
mps-uncap,0.8,111.10713958740234,47.25926160812378,88.29317092895516
mps-uncap,0.9,224.7350502014154,72.83337116241455,146.43882274627734
mps-uncap,1.0,518.4292459487914,679.0475225448607,245.90079307556147
mps-uncap,0.5,49.189455509185784,18.249812126159686,27.389287948608384
mps-uncap,0.6,47.97374725341791,22.165188789367726,33.56597900390624
mps-uncap,0.7,65.73374748229976,29.181289672851566,43.13160896301272
mps-uncap,0.1,35.6693387031555,9.161071777343748,13.585450649261468
mps-uncap,0.2,45.929288864135735,10.681867599487305,15.768184661865238
mps-uncap,0.3,42.70217895507811,12.089896202087424,20.89027404785159
mps-uncap,0.4,43.686909675598166,13.199856281280521,21.68604850769043
