mode,load,0_efficientnet_b6-2,1_resnet18-32,2_resnet50-16
mps-uncap,0.8,10.014057159423828,4.120349884033203,6.364345550537109
mps-uncap,0.9,9.965896606445312,4.122734069824219,6.391286849975586
mps-uncap,1.0,10.035037994384766,4.124641418457031,6.421804428100586
mps-uncap,0.5,9.872674942016602,4.122734069824219,6.3571929931640625
mps-uncap,0.6,9.920358657836914,4.11534309387207,6.363630294799805
mps-uncap,0.7,9.875774383544922,4.119396209716797,6.361246109008789
mps-uncap,0.1,10.328531265258789,4.136800765991211,6.374835968017578
mps-uncap,0.2,9.827375411987305,4.114627838134766,6.3934326171875
mps-uncap,0.3,9.792089462280273,4.123687744140625,6.383180618286133
mps-uncap,0.4,9.899616241455078,4.135608673095703,6.394147872924805
