mode,load,0_efficientnet_b6-2,1_resnet18-32,2_resnet50-16
mps-uncap,0.8,36.251068115234375,8.407354354858398,14.972209930419922
mps-uncap,0.9,36.893606185913086,8.284330368041992,14.370918273925781
mps-uncap,1.0,36.96084022521973,8.677959442138672,13.985633850097656
mps-uncap,0.5,31.27574920654297,8.097410202026367,12.515783309936523
mps-uncap,0.6,31.6007137298584,8.131027221679688,13.151884078979492
mps-uncap,0.7,35.58468818664551,8.297204971313477,13.02027702331543
mps-uncap,0.1,26.825904846191406,7.907867431640625,11.903524398803711
mps-uncap,0.2,29.502391815185547,7.936239242553711,12.140274047851562
mps-uncap,0.3,29.372215270996094,8.03375244140625,12.393474578857422
mps-uncap,0.4,33.07485580444336,8.79049301147461,13.575553894042969
