mode,load,0_efficientnet_b6-2,1_resnet18-32,2_resnet50-16
mps-uncap,0.8,81.83309078216553,40.286915302276604,77.30741500854505
mps-uncap,0.9,201.47712469100932,66.15314483642578,133.80171298980744
mps-uncap,1.0,484.70121383666987,671.6516160964962,234.5812296867369
mps-uncap,0.5,32.61027336120604,12.471971511840849,18.276891708374016
mps-uncap,0.6,30.10892152786254,16.64453029632571,24.460840225219727
mps-uncap,0.7,42.84657478332517,22.924995422363295,32.92700767517093
mps-uncap,0.1,14.002609252929688,3.852033615112297,6.463797092437737
mps-uncap,0.2,23.87690544128416,5.569934844970703,8.055005073547369
mps-uncap,0.3,22.92224884033203,6.868326663970955,11.877546310424808
mps-uncap,0.4,24.167466163635265,7.919027805328372,14.732446670532221
