mode,load,0_densenet169-32,1_inception_v3-8,2_squeezenet1_0-8
mps-uncap,0.8,22.45616912841797,8.666753768920898,1.8756389617919922
mps-uncap,0.9,29.460906982421875,8.771419525146484,1.918792724609375
mps-uncap,1.0,29.25586700439453,8.773088455200195,1.9543170928955078
mps-uncap,0.5,21.817445755004883,8.599042892456055,1.8436908721923828
mps-uncap,0.6,21.785497665405273,8.708715438842773,1.859426498413086
mps-uncap,0.7,22.320985794067383,8.661746978759766,1.8389225006103516
mps-uncap,0.1,21.97861671447754,9.095430374145508,2.4805068969726562
mps-uncap,0.2,21.73328399658203,8.524417877197266,2.099752426147461
mps-uncap,0.3,21.765470504760742,8.570432662963867,1.9342899322509766
mps-uncap,0.4,21.792888641357422,8.696317672729492,1.8358230590820312
