mode,load,0_densenet169-32,1_inception_v3-8,2_squeezenet1_0-8
mps-uncap,0.8,436.3595771789551,176.768479347229,61.539762020111
mps-uncap,0.9,752.2870898246765,729.8261737823485,58.882410526275635
mps-uncap,1.0,6637.7588629722595,2048.234550952912,6170.521893501282
mps-uncap,0.5,68.63856315612792,36.34726285934448,10.910749435424805
mps-uncap,0.6,154.0112972259519,68.81378889083865,20.429387092590353
mps-uncap,0.7,185.17727851867664,53.38390827178955,34.51701164245561
mps-uncap,0.1,20.739374160766516,19.219205379486066,4.2458057403564275
mps-uncap,0.2,29.582538604736328,24.01438236236572,5.918779373168945
mps-uncap,0.3,34.51878547668458,20.78861236572267,7.625198364257794
mps-uncap,0.4,51.76331043243412,27.226047515869144,8.86909008026118
