mode,load,0_densenet169-32,1_inception_v3-8,2_squeezenet1_0-8
mps-uncap,0.8,469.37944889068615,197.09886550903326,65.82832813262931
mps-uncap,0.9,789.7980809211731,747.6927757263184,63.21055412292484
mps-uncap,1.0,6675.249729156494,2064.578881263733,6175.006995201111
mps-uncap,0.5,96.36092185974121,47.73467540740973,14.841437339782715
mps-uncap,0.6,188.09620141983018,82.45209217071536,25.02941131591805
mps-uncap,0.7,214.8600411415096,67.57014751434328,39.28185462951657
mps-uncap,0.1,45.35104751586908,36.70411586761473,10.271296501159666
mps-uncap,0.2,54.30187225341797,40.532205104827874,10.985062122344969
mps-uncap,0.3,63.18055152893068,32.74595737457276,11.746752262115477
mps-uncap,0.4,81.78216695785522,37.130918502807624,13.099236488342283
