mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,201.86305046081543,146.18082046508798,98.83010387420654
mps-uncap,0.9,641.3418531417847,666.0799503326417,5442.013692855835
mps-uncap,1.0,9147.518396377563,5545.543909072876,12319.960165023804
mps-uncap,0.5,42.57526397705078,44.121122360229506,5.914449691772461
mps-uncap,0.6,82.19866752624513,60.97226142883301,11.389851570129395
mps-uncap,0.7,72.59173393249515,103.14743518829336,20.79296112060547
mps-uncap,0.1,0.0514984130859375,0.05269050598144531,0.048279762268066406
mps-uncap,0.2,0.05264282226562501,1.6072511672973664,1.163101196289062
mps-uncap,0.3,18.832087516784668,23.970317840576183,2.137422561645508
mps-uncap,0.4,27.543067932128924,36.083292961120605,3.675460815429686
