mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,41.565537452697754,30.8229923248291,9.923458099365234
mps-uncap,0.9,240.68069458007812,275.93278884887695,1868.1986331939697
mps-uncap,1.0,4819.9639320373535,3200.5107402801514,6835.132122039795
mps-uncap,0.5,0.0324249267578125,0.03504753112792969,0.026226043701171875
mps-uncap,0.6,0.7123947143554688,0.1475811004638672,0.026702880859375
mps-uncap,0.7,0.046133995056152344,11.270642280578613,0.7009506225585938
mps-uncap,0.1,0.043392181396484375,0.044226646423339844,0.04076957702636719
mps-uncap,0.2,0.03910064697265625,0.040531158447265625,0.028848648071289062
mps-uncap,0.3,0.031948089599609375,0.03170967102050781,0.027179718017578125
mps-uncap,0.4,0.03361701965332031,0.029802322387695312,0.026226043701171875
