mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,260.2626085281372,199.61123466491705,107.25641250610352
mps-uncap,0.9,695.8648204803467,728.9385795593264,5449.907970428467
mps-uncap,1.0,9212.016463279724,5605.287551879883,12330.065536499023
mps-uncap,0.5,87.67955303192139,86.90609931945802,12.991905212402344
mps-uncap,0.6,133.22355747222906,111.05544567108157,19.096016883850098
mps-uncap,0.7,124.81899261474611,157.55939483642575,28.456687927246094
mps-uncap,0.1,46.60606384277344,43.35582256317139,5.5522918701171875
mps-uncap,0.2,54.24461364746094,55.1990270614624,7.066082954406738
mps-uncap,0.3,60.339927673339844,60.31923294067383,8.526086807250977
mps-uncap,0.4,70.75386047363281,82.87906646728514,9.694671630859373
