mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,59.051513671875,55.66263198852539,6.093382835388184
mps-uncap,0.9,58.36749076843262,62.73388862609863,7.652759552001953
mps-uncap,1.0,63.26615810394287,58.53390693664551,8.199214935302734
mps-uncap,0.5,34.87074375152588,34.08670425415039,3.8132667541503906
mps-uncap,0.6,38.87319564819336,41.49472713470459,4.035592079162598
mps-uncap,0.7,46.11647129058838,47.48845100402832,4.494905471801758
mps-uncap,0.1,32.93490409851074,32.22203254699707,4.042148590087891
mps-uncap,0.2,32.95612335205078,32.64462947845459,3.9200782775878906
mps-uncap,0.3,33.41519832611084,32.77587890625,3.839731216430664
mps-uncap,0.4,33.58888626098633,33.28084945678711,3.8280487060546875
