mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,594.4123268127441,381.21652603149414,297.9104518890381
mps-uncap,0.9,938.4746551513672,1059.821367263794,5894.710302352905
mps-uncap,1.0,9928.347826004028,6669.280529022217,13610.236167907715
mps-uncap,0.5,193.18747520446777,228.38854789733887,39.339303970336914
mps-uncap,0.6,432.21163749694824,241.1661148071289,91.7510986328125
mps-uncap,0.7,271.8815803527832,308.2385063171387,94.50292587280273
mps-uncap,0.1,96.65966033935547,87.47315406799316,22.15409278869629
mps-uncap,0.2,122.4985122680664,100.555419921875,19.01102066040039
mps-uncap,0.3,124.04656410217285,156.6941738128662,25.26068687438965
mps-uncap,0.4,132.4629783630371,254.66203689575195,28.080463409423828
