mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,531.912088394165,322.36480712890625,288.04683685302734
mps-uncap,0.9,882.2572231292725,996.9851970672607,5881.798028945923
mps-uncap,1.0,9865.476846694946,6610.095500946045,13602.997064590454
mps-uncap,0.5,161.01884841918945,169.83628273010254,32.63139724731445
mps-uncap,0.6,401.0887145996094,192.92831420898438,84.66506004333496
mps-uncap,0.7,214.7994041442871,258.52298736572266,85.61205863952637
mps-uncap,0.1,15.874385833740234,31.365156173706055,10.011911392211914
mps-uncap,0.2,67.96598434448242,46.82040214538574,12.300491333007812
mps-uncap,0.3,71.74801826477051,125.04267692565918,17.179012298583984
mps-uncap,0.4,74.98598098754883,196.17462158203125,21.526813507080078
