mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,30.095577239990234,29.631614685058594,1.7485618591308594
mps-uncap,0.9,31.237363815307617,33.78009796142578,1.7590522766113281
mps-uncap,1.0,32.875776290893555,31.279325485229492,1.7676353454589844
mps-uncap,0.5,29.50263023376465,29.468059539794922,1.7368793487548828
mps-uncap,0.6,29.465913772583008,29.67357635498047,1.7352104187011719
mps-uncap,0.7,29.571056365966797,29.799222946166992,1.7485618591308594
mps-uncap,0.1,29.989957809448242,29.42514419555664,2.313375473022461
mps-uncap,0.2,29.417753219604492,29.31070327758789,1.9383430480957031
mps-uncap,0.3,29.256105422973633,29.478788375854492,1.7888545989990234
mps-uncap,0.4,29.328107833862305,29.455900192260742,1.7161369323730469
