mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_squeezenet1_0-4
mps-uncap,0.8,95.17478942871094,82.61513710021973,16.985058784484863
mps-uncap,0.9,298.2931137084961,339.6584987640381,1879.2855739593506
mps-uncap,1.0,4883.232951164246,3258.354425430298,6846.492528915405
mps-uncap,0.5,46.405792236328125,45.46332359313965,4.240512847900391
mps-uncap,0.6,58.225393295288086,54.93152141571045,5.9604644775390625
mps-uncap,0.7,56.450486183166504,61.969757080078125,7.73167610168457
mps-uncap,0.1,33.31255912780762,32.32908248901367,4.0988922119140625
mps-uncap,0.2,33.08367729187012,33.06245803833008,4.035592079162598
mps-uncap,0.3,34.335970878601074,34.21211242675781,3.9315223693847656
mps-uncap,0.4,38.52510452270508,36.272287368774414,3.9844512939453125
