mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,34.191131591796875,11.26222610473634,8.639097213745115
mps-uncap,0.9,76.05338096618652,27.995681762695316,22.064208984375025
mps-uncap,1.0,620.189929008484,330.372929573059,151.79667472839364
mps-uncap,0.5,13.29984664916992,5.9214115142822275,2.685785293579102
mps-uncap,0.6,15.970349311828613,6.075000762939452,3.6718130111694336
mps-uncap,0.7,23.133325576782244,8.694887161254883,5.626916885375977
mps-uncap,0.1,0.06794929504394531,0.06761550903320315,0.06601810455322268
mps-uncap,0.2,3.9171218872070326,3.075504302978518,0.16236305236816342
mps-uncap,0.3,9.453010559082026,4.2214393615722665,1.3935565948486328
mps-uncap,0.4,11.653423309326172,5.094671249389652,1.9629240036010738
