mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,75.3032779693604,25.839252471923796,21.113128662109368
mps-uncap,0.9,225.7957935333251,59.99115228652953,42.435626983642585
mps-uncap,1.0,1179.36847448349,493.4351825714108,214.83028888702393
mps-uncap,0.5,29.72496271133424,13.28965902328493,7.583870887756347
mps-uncap,0.6,38.51963281631452,13.393487930297875,8.86040449142454
mps-uncap,0.7,53.20195913314826,18.630785942077672,14.339439868927036
mps-uncap,0.1,19.859170913696303,5.4335212707519505,2.0869255065917987
mps-uncap,0.2,19.30832862854004,8.539695739746094,2.639188766479489
mps-uncap,0.3,26.905684471130368,10.640101432800295,3.7312793731689444
mps-uncap,0.4,25.33644437789918,10.881199836730964,5.299639701843252
