mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,52.3148536682129,16.7344331741333,12.85848617553711
mps-uncap,0.9,96.89664840698242,33.94653797149659,26.709127426147464
mps-uncap,1.0,642.2368526458741,337.0414495468139,156.7241668701172
mps-uncap,0.5,28.38945388793945,11.368536949157715,6.154251098632813
mps-uncap,0.6,30.4642915725708,11.456823348999022,7.164478302001953
mps-uncap,0.7,40.049529075622566,13.982439041137697,9.593558311462404
mps-uncap,0.1,22.698163986206055,6.692218780517578,3.200125694274903
mps-uncap,0.2,23.824262619018555,8.623600006103521,3.96115779876709
mps-uncap,0.3,25.606298446655273,9.649801254272464,4.487752914428711
mps-uncap,0.4,26.450276374816895,10.665464401245119,5.138897895812988
