mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,176.5913963317871,57.24310874938965,40.613651275634766
mps-uncap,0.9,321.87914848327637,101.65214538574219,71.44379615783691
mps-uncap,1.0,1279.2649269104004,542.4790382385254,243.5586452484131
mps-uncap,0.5,58.30192565917969,28.618812561035156,18.865585327148438
mps-uncap,0.6,68.61543655395508,28.540849685668945,28.52153778076172
mps-uncap,0.7,87.58735656738281,40.70687294006348,35.050392150878906
mps-uncap,0.1,42.37937927246094,15.575647354125977,7.978677749633789
mps-uncap,0.2,43.12014579772949,20.365476608276367,7.65538215637207
mps-uncap,0.3,50.73690414428711,23.186206817626953,9.98687744140625
mps-uncap,0.4,53.69973182678223,22.54772186279297,14.059066772460938
