mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,22.410297393798828,6.604123115539551,5.013561248779297
mps-uncap,0.9,24.026155471801758,7.154607772827148,5.345821380615235
mps-uncap,1.0,24.905753135681152,7.536196708679199,5.653858184814453
mps-uncap,0.5,18.947219848632812,6.141328811645508,4.3953895568847665
mps-uncap,0.6,18.935680389404297,6.247186660766602,4.571652412414551
mps-uncap,0.7,20.973944664001465,6.249427795410158,4.83098030090332
mps-uncap,0.1,22.06134796142578,6.351423263549805,2.915334701538086
mps-uncap,0.2,23.207521438598636,6.120157241821289,3.557348251342773
mps-uncap,0.3,22.78757095336914,6.094264984130859,3.8103103637695312
mps-uncap,0.4,21.083354949951172,6.313180923461914,3.947734832763672
