mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,24.339489936828613,7.713196277618407,5.918426513671875
mps-uncap,0.9,25.06160736083984,7.887029647827148,6.1060523986816415
mps-uncap,1.0,25.580246448516842,8.084521293640137,6.192049980163574
mps-uncap,0.5,22.92883634567263,7.254772186279297,5.76230525970459
mps-uncap,0.6,22.55289554595947,7.329330444335938,5.822346210479736
mps-uncap,0.7,23.65410804748535,7.523279190063483,5.845274925231934
mps-uncap,0.1,23.733854293823242,6.886444091796874,4.096534252166749
mps-uncap,0.2,23.99957180023193,6.688857078552246,4.760863780975334
mps-uncap,0.3,24.1977596282959,6.825370788574219,5.1178741455078045
mps-uncap,0.4,23.644757270812992,6.847107410430908,5.465033054351806
