mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,4.032373428344727,1.3582706451416016,0.9980201721191406
mps-uncap,0.9,14.494180679321289,5.411505699157715,4.018306732177734
mps-uncap,1.0,124.6570348739624,59.88729000091553,36.05830669403076
mps-uncap,0.5,0.0553131103515625,0.0476837158203125,0.0457763671875
mps-uncap,0.6,0.049233436584472656,0.04649162292480469,0.04673004150390625
mps-uncap,0.7,0.058650970458984375,0.4353523254394531,0.0476837158203125
mps-uncap,0.1,0.06079673767089844,0.052928924560546875,0.05030632019042969
mps-uncap,0.2,0.06127357482910156,0.04792213439941406,0.046253204345703125
mps-uncap,0.3,0.05745887756347656,0.04649162292480469,0.04482269287109375
mps-uncap,0.4,0.05507469177246094,0.04792213439941406,0.04649162292480469
