mode,load,0_efficientnet_b5-8,1_mobilenet_v2-16,2_vgg19-2
mps-uncap,0.8,9.087562561035156,3.0722618103027344,2.2382736206054688
mps-uncap,0.9,9.266376495361328,3.0736923217773438,2.246379852294922
mps-uncap,1.0,11.262893676757812,3.076314926147461,2.2606849670410156
mps-uncap,0.5,9.065389633178711,3.061532974243164,2.2394657135009766
mps-uncap,0.6,9.16147232055664,3.068685531616211,2.243518829345703
mps-uncap,0.7,9.124517440795898,3.062725067138672,2.236604690551758
mps-uncap,0.1,9.6588134765625,3.072023391723633,2.2363662719726562
mps-uncap,0.2,9.680747985839844,3.07464599609375,2.2313594818115234
mps-uncap,0.3,9.189128875732422,3.0813217163085938,2.2301673889160156
mps-uncap,0.4,9.092569351196289,3.0562877655029297,2.2287368774414062
