mode,load,0_efficientnet_b5-16,1_mobilenet_v2-32,2_mobilenet_v3_small-16,3_resnet18-32
mps-uncap,1.0,0.000476837158203125,0.0007152557373046875,0.0054836273193359375,0.000476837158203125
