mode,load,0_vgg16-4,1_alexnet-16,2_vgg19-16
mps-uncap,1.0,5.218267440795898,2.5320053100585938,15.01774787902832
mig,1.0,6.883382797241211,3.6590099334716797,41.08595848083496
