mode,load,0_resnet152-8,1_resnet152-8,2_resnet152-8,3_resnet152-8
mig,0.1,28.946229641840464,33.20527511191239,39.219294024803425,16.79348342755919
mig,0.2,62.71267030320165,63.771277947267045,64.30999936382078,31.864064660119812
mig,0.3,97.56910396848714,103.09029480080768,99.8799641751495,47.967144499315935
mig,0.4,122.80723504443216,131.33947978060897,133.53169684136031,66.8089385516673
mig,0.5,164.88977269034422,165.23440898852968,160.37314096887283,80.48661224079237
mig,0.6,185.0933962733378,195.03176451102195,189.90868000842056,98.1245708186061
mig,0.7,234.86589885220675,223.23218209542983,231.71422101098258,113.8738445565283
mig,0.8,265.761426850571,260.99280337957964,250.12584102542223,130.21333480123738
mig,0.9,294.0604515511697,285.4961001063601,286.35510373799076,144.79421853633542
mig,1.0,296.988675615766,294.44600703578,293.55532854558993,148.30505512250411
