mode,load,0_resnet152-8,1_resnet152-8,2_resnet152-8,3_resnet152-8
mig,0.1,31.328201293945312,39.33429718017578,27.80890464782715,53.74336242675781
mig,0.2,38.14077377319336,29.886484146118164,28.804540634155273,54.3670654296875
mig,0.3,28.771162033081055,37.94240951538086,39.69526290893555,55.12046813964844
mig,0.4,29.387950897216797,29.62470054626465,36.70811653137207,54.6269416809082
mig,0.5,38.57231140136719,38.886308670043945,28.680801391601562,66.47157669067383
mig,0.6,32.62925148010254,36.316871643066406,38.8333797454834,58.45236778259277
mig,0.7,39.1840934753418,39.27206993103027,39.14475440979004,56.24651908874512
mig,0.8,39.693593978881836,29.99711036682129,39.490699768066406,60.30845642089844
mig,0.9,36.04412078857422,38.34724426269531,39.45302963256836,56.107282638549805
mig,1.0,33.879756927490234,39.4589900970459,40.244102478027344,61.70058250427246
