mode,load,0_resnet152-8,1_resnet152-8,2_resnet152-8,3_resnet152-8
mig,0.1,25.610923767089844,25.785207748413086,25.797367095947266,52.09755897521973
mig,0.2,25.610685348510742,25.76446533203125,25.760412216186523,52.152156829833984
mig,0.3,25.57682991027832,25.731563568115234,25.779008865356445,52.07943916320801
mig,0.4,25.58755874633789,25.713682174682617,25.6960391998291,52.01244354248047
mig,0.5,25.561094284057617,25.71272850036621,25.77066421508789,52.04367637634277
mig,0.6,25.551795959472656,25.722503662109375,25.743722915649414,52.05988883972168
mig,0.7,25.605201721191406,25.753498077392578,25.736331939697266,52.01363563537598
mig,0.8,25.646686553955078,25.814533233642578,25.829553604125977,52.11043357849121
mig,0.9,25.758743286132812,25.807619094848633,25.857925415039062,52.54817008972168
mig,1.0,25.61664581298828,25.74610710144043,25.91252326965332,52.16717720031738
