mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-2,2_vgg13-4
mps-uncap,0.8,77.14605331420898,13.567829132080082,12.89677619934082
mps-uncap,0.9,158.3012342453003,19.342494010925304,22.277879714965824
mps-uncap,1.0,1557.2700500488284,40.20421504974366,92.77448654174803
mps-uncap,0.5,33.182311058044434,12.473273277282717,6.008267402648926
mps-uncap,0.6,40.09723663330078,11.725425720214844,7.353997230529785
mps-uncap,0.7,50.215721130371094,12.197208404541017,9.955072402954103
mps-uncap,0.1,27.16822624206543,8.32223892211914,3.3738851547241215
mps-uncap,0.2,27.47015953063965,12.312555313110352,3.955721855163574
mps-uncap,0.3,28.217601776123047,13.38810920715332,4.541659355163576
mps-uncap,0.4,28.72552871704102,13.21995258331299,5.054402351379395
