mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-2,2_vgg13-4
mps-uncap,0.8,20.42388916015625,4.055500030517578,3.246307373046875
mps-uncap,0.9,23.941755294799805,4.182577133178711,3.4503936767578125
mps-uncap,1.0,27.899503707885742,4.642963409423828,3.640413284301758
mps-uncap,0.5,16.70098304748535,5.008339881896973,2.678394317626953
mps-uncap,0.6,17.533540725708008,4.597902297973633,2.7130842208862305
mps-uncap,0.7,18.271446228027344,4.287481307983398,2.9838085174560547
mps-uncap,0.1,23.890256881713867,7.154107093811035,2.592802047729492
mps-uncap,0.2,18.475770950317383,7.205486297607422,2.570629119873047
mps-uncap,0.3,18.001079559326172,6.857395172119141,2.5943517684936523
mps-uncap,0.4,17.63916015625,6.26218318939209,2.615213394165039
