mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-2,2_vgg13-4
mps-uncap,0.8,11.691570281982422,2.8297901153564453,2.447366714477539
mps-uncap,0.9,12.21323013305664,2.7599334716796875,2.4406909942626953
mps-uncap,1.0,16.254425048828125,2.7854442596435547,2.919912338256836
mps-uncap,0.5,11.578798294067383,2.747774124145508,2.4383068084716797
mps-uncap,0.6,11.517047882080078,2.7222633361816406,2.446889877319336
mps-uncap,0.7,11.742353439331055,2.7616024017333984,2.4335384368896484
mps-uncap,0.1,11.717557907104492,2.8307437896728516,2.435922622680664
mps-uncap,0.2,11.58595085144043,2.86865234375,2.439260482788086
mps-uncap,0.3,11.584043502807617,2.7952194213867188,2.449512481689453
mps-uncap,0.4,11.579751968383789,2.764463424682617,2.439737319946289
