mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-2,2_vgg13-4
mps-uncap,0.8,213.853120803833,37.08362579345703,37.973642349243164
mps-uncap,0.9,406.83770179748535,85.11567115783691,82.44490623474121
mps-uncap,1.0,1877.2616386413574,88.49191665649414,131.30879402160645
mps-uncap,0.5,63.443660736083984,25.94780921936035,16.322851181030273
mps-uncap,0.6,88.09041976928711,23.466110229492188,16.842126846313477
mps-uncap,0.7,124.267578125,40.30609130859375,36.28182411193848
mps-uncap,0.1,24.632692337036133,11.760234832763672,3.7560462951660156
mps-uncap,0.2,39.86334800720215,19.177913665771484,6.705999374389648
mps-uncap,0.3,41.51153564453125,24.898290634155273,10.57291030883789
mps-uncap,0.4,49.88288879394531,22.383451461791992,13.550758361816406
