mode,load,0_vgg13-16,1_mobilenet_v3_large-8,2_vgg19-16
mps-uncap,1.0,17.407894134521484,37.5443696975708,25.18320083618164
mig,1.0,19.420623779296875,4.885673522949219,42.29772090911865
