mode,load,0_vgg13-16,1_mobilenet_v3_large-8,2_vgg19-16
mps-uncap,1.0,19.31626796722412,42.85914897918702,27.072429656982422
mig,1.0,19.823884963989258,4.980564117431641,42.821335792541504
