mode,load,0_vgg13-16,1_mobilenet_v3_large-8,2_vgg19-16
mps-uncap,1.0,11.11602783203125,5.593538284301758,21.173477172851562
mig,1.0,18.286705017089844,4.83250617980957,41.208505630493164
