mode,load,0_vgg13-16,1_mobilenet_v3_large-8,2_vgg19-16
mps-uncap,1.0,11.115789413452148,5.593538284301758,21.17323875427246
mig,1.0,18.286466598510742,4.832267761230469,41.20826721191406
