mode,load,0_vgg13-16,1_mobilenet_v3_large-8,2_vgg19-16
mps-uncap,1.0,0.000476837158203125,0.0050067901611328125,0.002384185791015625
mig,1.0,0.000476837158203125,0.0050067901611328125,0.0035762786865234375
