mode,load,0_resnet34-32,1_resnet34-32
mig,0.1,290.37895461899103,230.3979947868226
mig,0.2,567.0405729825937,485.2132173552633
mig,0.3,875.6691149570522,733.1093878956905
mig,0.4,1164.1821620791063,971.7513151358467
mig,0.5,1488.018716108631,1176.5877087518463
mig,0.6,1751.3192084677748,1460.6778201716884
mig,0.7,2047.6531603700225,1712.0778509343986
mig,0.8,2403.301010609939,1894.8338058168235
mig,0.9,2633.5698000782213,2108.7396932096112
mig,1.0,2984.3536171490227,2381.4138093946463
