mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,11.881351470947266,20.495176315307617,38.3763313293457
mps-uncap,0.9,12.040376663208008,20.570993423461914,38.24877738952637
mps-uncap,1.0,36.963701248168945,51.01466178894043,49.31235313415527
mps-uncap,0.5,11.904716491699219,20.198345184326172,38.14578056335449
mps-uncap,0.6,11.742115020751953,20.380020141601562,38.21206092834473
mps-uncap,0.7,11.937141418457031,20.37787437438965,38.207054138183594
mps-uncap,0.1,12.71200180053711,21.338701248168945,40.31515121459961
mps-uncap,0.2,11.913299560546875,20.4010009765625,38.19441795349121
mps-uncap,0.3,12.021780014038086,20.178556442260742,38.19608688354492
mps-uncap,0.4,11.884927749633789,20.455360412597656,38.064002990722656
