mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,575.0353336334229,787.632942199707,550.6608486175537
mps-uncap,0.9,1843.3277606964111,1080.3062915802002,1090.9905433654785
mps-uncap,1.0,13392.207860946655,9051.87702178955,3538.3095741271973
mps-uncap,0.5,97.5332260131836,106.1086654663086,210.3750705718994
mps-uncap,0.6,106.36591911315918,293.1666374206543,325.336217880249
mps-uncap,0.7,323.6992359161377,141.08586311340332,352.79226303100586
mps-uncap,0.1,27.6339054107666,29.376506805419922,84.70344543457031
mps-uncap,0.2,34.482717514038086,33.49614143371582,86.72356605529785
mps-uncap,0.3,58.50100517272949,42.55032539367676,92.60344505310059
mps-uncap,0.4,138.62347602844238,87.76259422302246,187.24298477172852
