mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,27.51922607421875,48.423051834106445,51.181793212890625
mps-uncap,0.9,34.233808517456055,55.19545078277588,49.71027374267578
mps-uncap,1.0,37.77289390563965,57.88588523864746,50.04990100860596
mps-uncap,0.5,14.61482048034668,23.578882217407227,46.16737365722656
mps-uncap,0.6,20.25580406188965,36.060452461242676,46.86427116394043
mps-uncap,0.7,26.746034622192383,35.41111946105957,49.193501472473145
mps-uncap,0.1,22.18925952911377,27.480602264404297,41.04328155517578
mps-uncap,0.2,21.176576614379883,22.785544395446777,41.23187065124512
mps-uncap,0.3,15.151381492614746,22.717714309692383,42.32501983642578
mps-uncap,0.4,14.61029052734375,23.569583892822266,43.30611228942871
