mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,150.9241580963143,256.78665637969976,262.2039318084717
mps-uncap,0.9,1256.45534992218,571.9117879867554,358.69636535644526
mps-uncap,1.0,11801.818990707397,7369.038343429565,2857.957887649536
mps-uncap,0.5,31.867480278015137,32.37838745117188,56.493949890136754
mps-uncap,0.6,33.67948532104492,51.07214450836185,105.39331436157227
mps-uncap,0.7,92.65632629394533,46.021151542663574,133.9665651321411
mps-uncap,0.1,7.542514801025386,0.06251335144042969,9.650802612304688
mps-uncap,0.2,5.089616775512694,0.3435611724853464,31.845760345458988
mps-uncap,0.3,10.220336914062505,12.773013114929201,29.78329658508302
mps-uncap,0.4,18.91436576843262,19.5345401763916,50.13427734374998
