mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,39.63104486465454,58.67622375488281,57.05528259277344
mps-uncap,0.9,43.31398725509644,66.94743633270264,54.741270542144775
mps-uncap,1.0,43.0613088607788,67.71159172058105,53.20650339126587
mps-uncap,0.5,41.59619092941284,48.995747566223145,55.76882362365721
mps-uncap,0.6,39.490342140197754,56.80650472640991,56.60135269165039
mps-uncap,0.7,41.502099037170396,50.82571983337402,56.275062561035156
mps-uncap,0.1,45.751934051513715,52.49013423919677,67.22825050354002
mps-uncap,0.2,40.484333038330085,47.71585702896119,53.174285888671875
mps-uncap,0.3,39.103331565856934,50.202822685241685,53.449492454528794
mps-uncap,0.4,42.248544692993164,60.82987308502193,53.148882389068596
