mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,11.828899383544922,20.14327049255371,38.3610725402832
mps-uncap,0.9,11.74616813659668,20.31564712524414,38.223981857299805
mps-uncap,1.0,27.196168899536133,41.40281677246094,45.2733039855957
mps-uncap,0.5,11.768817901611328,20.109176635742188,38.11526298522949
mps-uncap,0.6,11.671304702758789,20.342350006103516,37.94455528259277
mps-uncap,0.7,11.87276840209961,20.235538482666016,38.16556930541992
mps-uncap,0.1,12.025594711303711,20.519495010375977,40.17996788024902
mps-uncap,0.2,11.649131774902344,19.902944564819336,38.17033767700195
mps-uncap,0.3,11.93547248840332,20.086050033569336,38.141727447509766
mps-uncap,0.4,11.74020767211914,20.355939865112305,38.03896903991699
