mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,0.011920928955078125,0.012636184692382812,0.01239776611328125
mps-uncap,0.9,0.01239776611328125,0.012159347534179688,0.011920928955078125
mps-uncap,1.0,0.01621246337890625,0.0171661376953125,0.015974044799804688
mps-uncap,0.5,0.011920928955078125,0.011920928955078125,0.011682510375976562
mps-uncap,0.6,0.011920928955078125,0.011920928955078125,0.012159347534179688
mps-uncap,0.7,0.011920928955078125,0.010013580322265625,0.012159347534179688
mps-uncap,0.1,0.015974044799804688,0.012874603271484375,0.012159347534179688
mps-uncap,0.2,0.012874603271484375,0.012159347534179688,0.012874603271484375
mps-uncap,0.3,0.011920928955078125,0.011920928955078125,0.012159347534179688
mps-uncap,0.4,0.011205673217773438,0.012636184692382812,0.01239776611328125
