mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,607.4097156524658,840.9993648529053,602.9806137084961
mps-uncap,0.9,1881.7574977874756,1141.8046951293945,1143.3005332946777
mps-uncap,1.0,13433.796405792236,9102.730512619019,3590.4271602630615
mps-uncap,0.5,128.83663177490234,141.510009765625,260.45989990234375
mps-uncap,0.6,133.06832313537598,341.89772605895996,376.0960102081299
mps-uncap,0.7,351.2840270996094,188.37690353393555,391.74509048461914
mps-uncap,0.1,57.322025299072266,55.524587631225586,139.12439346313477
mps-uncap,0.2,67.6126480102539,75.00672340393066,127.72035598754883
mps-uncap,0.3,88.16838264465332,83.86445045471191,138.29970359802246
mps-uncap,0.4,152.418851852417,143.50080490112305,235.75353622436523
