mode,load,0_densenet121-16,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.8,48.622846603393555,85.44433116912842,115.23771286010742
mps-uncap,0.9,255.02407550811768,163.0101203918457,152.3144245147705
mps-uncap,1.0,6389.492988586426,4335.283041000366,1101.5037298202515
mps-uncap,0.5,23.334980010986328,33.97655487060547,51.891326904296875
mps-uncap,0.6,28.299808502197266,43.90442371368408,62.160491943359375
mps-uncap,0.7,36.94868087768555,41.706085205078125,77.93593406677246
mps-uncap,0.1,22.499561309814453,33.74361991882324,41.371822357177734
mps-uncap,0.2,21.474361419677734,23.19920063018799,42.41061210632324
mps-uncap,0.3,18.961787223815918,23.369789123535156,45.00937461853027
mps-uncap,0.4,19.168615341186523,25.20442008972168,47.81019687652588
