mode,load,0_densenet121-8,1_densenet161-4,2_squeezenet1_1-32
mps-uncap,0.8,72.07202911376953,88.98687362670898,51.207542419433594
mps-uncap,0.9,135.35261154174805,235.81504821777344,97.67580032348633
mps-uncap,1.0,443.55082511901855,446.6748237609863,334.9575996398926
mps-uncap,0.5,42.624711990356445,66.19048118591309,28.139591217041016
mps-uncap,0.6,47.04570770263672,73.64892959594727,27.817964553833008
mps-uncap,0.7,54.395437240600586,92.88573265075684,29.328346252441406
mps-uncap,0.1,29.287338256835938,25.409221649169922,8.049726486206055
mps-uncap,0.2,33.04553031921387,31.038522720336914,9.494543075561523
mps-uncap,0.3,34.20615196228027,47.43194580078125,10.762929916381836
mps-uncap,0.4,79.22649383544922,45.149803161621094,14.612913131713867
