mode,load,0_densenet121-8,1_densenet161-4,2_squeezenet1_1-32
mps-uncap,0.8,3.478527069091797,0.062465667724609375,3.0901432037353516
mps-uncap,0.9,9.887218475341797,13.2904052734375,5.597710609436035
mps-uncap,1.0,52.718162536621094,43.72859001159668,65.85097312927246
mps-uncap,0.5,0.044345855712890625,0.05173683166503906,0.0438690185546875
mps-uncap,0.6,0.04398822784423828,0.05328655242919922,0.05125999450683594
mps-uncap,0.7,0.050187110900878906,0.06079673767089844,1.3709068298339844
mps-uncap,0.1,0.0635385513305664,0.06461143493652344,0.050067901611328125
mps-uncap,0.2,0.06198883056640625,0.06318092346191406,0.04482269287109375
mps-uncap,0.3,0.05710124969482422,0.05829334259033203,0.04482269287109375
mps-uncap,0.4,0.05269050598144531,0.05507469177246094,0.04506111145019531
