mode,load,0_densenet121-8,1_densenet161-4,2_squeezenet1_1-32
mps-uncap,0.8,24.88851547241211,23.637819290161133,13.97395133972168
mps-uncap,0.9,49.486160278320305,82.40842819213867,25.47185420989991
mps-uncap,1.0,177.65405178070068,183.78717899322527,205.43069839477548
mps-uncap,0.5,10.877990722656255,14.452743530273436,4.5810461044311515
mps-uncap,0.6,12.040424346923832,15.409374237060547,6.207275390625001
mps-uncap,0.7,15.103769302368164,21.45049571990967,8.549308776855474
mps-uncap,0.1,2.186489105224622,0.16870498657227126,0.07200241088867188
mps-uncap,0.2,9.011602401733398,7.645010948181152,1.5277862548828127
mps-uncap,0.3,11.144638061523438,13.603854179382328,2.572178840637207
mps-uncap,0.4,10.748124122619629,11.922764778137209,3.3302307128906286
