mode,load,0_densenet121-8,1_densenet121-8,2_densenet121-8,3_densenet121-8
mig,0.1,15.860319137573242,16.613483428955078,16.48569107055664,25.5281925201416
mig,0.2,13.448476791381836,15.15650749206543,16.0524845123291,25.493621826171875
mig,0.3,13.363838195800781,13.530254364013672,13.56053352355957,25.455713272094727
mig,0.4,13.34691047668457,13.512253761291504,13.559579849243164,25.441884994506836
mig,0.5,13.346672058105469,13.496875762939453,13.533353805541992,25.435328483581543
mig,0.6,13.332128524780273,13.516902923583984,13.52381706237793,25.444507598876953
mig,0.7,13.340234756469727,13.49639892578125,13.517498970031738,25.43473243713379
mig,0.8,13.332605361938477,13.513565063476562,13.541936874389648,25.418519973754883
mig,0.9,13.328075408935547,13.494491577148438,13.524055480957031,25.434255599975586
mig,1.0,13.330936431884766,13.49329948425293,13.513803482055664,25.43163299560547
