mode,load,0_densenet121-8,1_densenet121-8,2_densenet121-8,3_densenet121-8
mig,0.1,13.294458389282227,13.493537902832031,13.509511947631836,25.376558303833008
mig,0.2,13.289928436279297,13.452768325805664,13.499021530151367,25.392532348632812
mig,0.3,13.279438018798828,13.45968246459961,13.491630554199219,25.37393569946289
mig,0.4,13.29350471496582,13.456106185913086,13.49949836730957,25.36630630493164
mig,0.5,13.295888900756836,13.43393325805664,13.484477996826172,25.367021560668945
mig,0.6,13.28897476196289,13.463973999023438,13.476133346557617,25.373458862304688
mig,0.7,13.28587532043457,13.442277908325195,13.454914093017578,25.35724639892578
mig,0.8,13.283729553222656,13.460159301757812,13.482809066772461,25.354623794555664
mig,0.9,13.280391693115234,13.449668884277344,13.483762741088867,25.38323402404785
mig,1.0,13.28897476196289,13.435840606689453,13.474225997924805,25.3751277923584
