mode,load,0_densenet121-8,1_densenet121-8,2_densenet121-8,3_densenet121-8
mig,0.1,20.152759552001946,19.177913665771484,20.02260684967041,25.734400749206543
mig,0.2,25.510072708129883,25.61211585998535,24.641847610473636,42.42420196533204
mig,0.3,26.214027404785156,26.407909393310547,26.405835151672363,47.911643981933594
mig,0.4,28.17232608795166,26.858806610107422,28.982210159301758,50.507545471191406
mig,0.5,31.896567344665527,35.199451446533196,34.93809700012207,58.664250373840325
mig,0.6,41.005897521972656,41.314125061035156,41.97075366973877,69.16732788085938
mig,0.7,54.383039474487305,56.78277015686034,50.84593296051027,91.05167388916016
mig,0.8,88.41247558593751,75.8901834487915,77.56810188293457,197.87240028381348
mig,0.9,162.75849342346194,247.2033739089966,167.48547554016113,287.5556945800781
mig,1.0,969.4440364837646,486.7250442504885,596.8089342117311,903.4731864929199
