mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,209.36918258666992,97.06306457519531,284.35373306274414
mps-uncap,0.9,266.39270782470703,240.4012680053711,403.1376838684082
mps-uncap,1.0,2211.3187313079834,622.5070953369141,1818.5920715332031
mps-uncap,0.5,96.24528884887695,46.63991928100586,97.7942943572998
mps-uncap,0.6,88.82975578308105,74.920654296875,121.61421775817871
mps-uncap,0.7,125.36191940307617,78.42230796813965,149.89018440246582
mps-uncap,0.1,21.326780319213867,14.369726181030273,42.94323921203613
mps-uncap,0.2,23.36907386779785,18.811941146850586,50.97818374633789
mps-uncap,0.3,38.616180419921875,20.323514938354492,55.03249168395996
mps-uncap,0.4,65.81234931945801,31.88490867614746,71.36011123657227
