mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,185.26482582092285,87.68320083618164,260.2348327636719
mps-uncap,0.9,243.7744140625,223.19746017456055,381.2859058380127
mps-uncap,1.0,2186.666488647461,607.048749923706,1794.151782989502
mps-uncap,0.5,84.51223373413086,30.9145450592041,76.91359519958496
mps-uncap,0.6,71.01225852966309,57.32893943786621,98.35577011108398
mps-uncap,0.7,102.74314880371094,72.33047485351562,125.46086311340332
mps-uncap,0.1,7.800579071044922,0.8373260498046875,25.15435218811035
mps-uncap,0.2,19.176006317138672,10.113000869750977,32.81140327453613
mps-uncap,0.3,19.267797470092773,14.75977897644043,36.939144134521484
mps-uncap,0.4,43.05720329284668,17.638683319091797,52.23846435546875
