mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,23.855161666870117,16.706371307373047,23.916053771972656
mps-uncap,0.9,24.2997407913208,17.517757415771484,24.190926551818848
mps-uncap,1.0,24.525117874145508,17.623186111450195,24.48725700378418
mps-uncap,0.5,20.397901535034187,13.373327255249025,21.709918975830078
mps-uncap,0.6,21.49796485900879,14.07101154327393,22.410225868225098
mps-uncap,0.7,22.739410400390625,15.16866683959961,22.990751266479492
mps-uncap,0.1,11.215305328369144,2.1405696868896484,19.303846359252933
mps-uncap,0.2,11.617851257324219,7.1984767913818315,19.490504264831543
mps-uncap,0.3,16.41297340393067,9.697055816650398,19.914674758911136
mps-uncap,0.4,19.107151031494144,11.48509979248047,20.917630195617676
