mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,53.41496467590333,34.405064582824714,92.24684238433842
mps-uncap,0.9,119.90177631378174,71.10033035278323,160.8824968338013
mps-uncap,1.0,2008.7991237640379,405.54165840148926,1285.275650024414
mps-uncap,0.5,21.781349182128913,15.878582000732424,39.69931602478027
mps-uncap,0.6,26.17359161376953,17.70765781402588,50.02751350402832
mps-uncap,0.7,37.93978691101074,20.548343658447266,64.92676734924319
mps-uncap,0.1,11.583757400512697,2.261519432067873,19.705724716186523
mps-uncap,0.2,12.02802658081055,8.316850662231444,24.89304542541504
mps-uncap,0.3,17.114353179931644,10.967636108398438,29.00521755218506
mps-uncap,0.4,20.042896270751953,12.637352943420412,36.809730529785156
