mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,29.709815979003906,20.588159561157227,25.086402893066406
mps-uncap,0.9,29.842615127563477,21.301984786987305,26.750802993774414
mps-uncap,1.0,30.24435043334961,20.734786987304688,25.839567184448242
mps-uncap,0.5,27.02188491821289,19.878625869750977,24.09648895263672
mps-uncap,0.6,26.865005493164062,19.904136657714844,24.219512939453125
mps-uncap,0.7,27.591466903686523,19.99068260192871,24.4293212890625
mps-uncap,0.1,21.270036697387695,14.34946060180664,20.342350006103516
mps-uncap,0.2,21.43073081970215,18.78833770751953,22.13597297668457
mps-uncap,0.3,22.84073829650879,18.942832946777344,22.33266830444336
mps-uncap,0.4,26.295900344848633,19.76919174194336,23.305892944335938
