mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,15.030145645141602,5.970120429992676,21.506190299987793
mps-uncap,0.9,22.15874195098877,7.4615478515625,22.95708656311035
mps-uncap,1.0,24.16527271270752,10.920047760009766,24.175524711608887
mps-uncap,0.5,4.867911338806152,2.1038055419921875,19.042015075683594
mps-uncap,0.6,5.764245986938477,3.2889842987060547,19.77705955505371
mps-uncap,0.7,7.967352867126465,4.48298454284668,20.550251007080078
mps-uncap,0.1,4.2372941970825195,2.0186901092529297,17.43292808532715
mps-uncap,0.2,4.227399826049805,2.015829086303711,17.46952533721924
mps-uncap,0.3,4.261016845703125,2.003192901611328,17.971158027648926
mps-uncap,0.4,4.354238510131836,2.026081085205078,18.548250198364258
