mode,load,0_resnet18-32,1_vgg11-4,2_vgg16-32
mps-uncap,0.8,24.7386646270752,19.478371143341064,24.411089420318604
mps-uncap,0.9,25.090432167053226,19.886493682861325,24.585399627685547
mps-uncap,1.0,24.969487190246582,19.603872299194336,24.751369953155518
mps-uncap,0.5,23.345708847045895,18.197479248046875,23.291826248168945
mps-uncap,0.6,24.158000946044922,18.332393169403073,24.002046585083008
mps-uncap,0.7,24.362266063690186,18.81510019302368,24.065322875976562
mps-uncap,0.1,20.04660844802856,12.452309131622318,19.767417907714844
mps-uncap,0.2,20.034871101379395,15.036048889160158,21.005172729492188
mps-uncap,0.3,21.364474296569824,15.24960041046142,21.531395912170414
mps-uncap,0.4,22.75516986846924,16.326086521148678,22.304954528808594
