mode,load,0_squeezenet1_1-16,1_resnet101-2,2_vgg13-16
mps-uncap,1.0,0.003337860107421875,0.000476837158203125,0.003337860107421875
mig,1.0,0.005245208740234375,0.000476837158203125,0.000476837158203125
