mode,load,0_squeezenet1_1-16,1_resnet101-2,2_vgg13-16
mps-uncap,1.0,22.520065307617188,42.63448715209961,22.474050521850586
mig,1.0,18.0819034576416,22.515535354614258,44.86894607543945
