mode,load,0_squeezenet1_1-16,1_resnet101-2,2_vgg13-16
mps-uncap,1.0,22.52030372619629,42.63472557067871,22.474288940429688
mig,1.0,18.082141876220703,22.515535354614258,44.869184494018555
