mode,load,0_squeezenet1_1-16,1_resnet101-2,2_vgg13-16
mps-uncap,1.0,7.892131805419922,16.672849655151367,10.252952575683594
mig,1.0,3.8335323333740234,9.130001068115234,29.489755630493164
